@context,@type,name,image,url,price,bedrooms,bathrooms,size,property_type,address.@type,address.streetAddress,address.addressLocality,address.postalCode,address.addressRegion,geo.@type,geo.name,geo.latitude,geo.longitude
http://schema.org,SingleFamilyResidence,"1050 Burrard St #710, Vancouver, BC V6Z 2S3",https://static.ojohosts.ca/p/1007/R2850037_0_fBJa6Y_t.jpeg,https://www.houseful.ca/vancouver-bc/1050-burrard-st-710-vancouver-bc-v6z-2s3/pid_4tyu191r91/,"$1,299,000",2,2,"1,069",Single family,PostalAddress,1050 Burrard St #710,Vancouver,V6Z 2S3,BC,GeoCoordinates,"1050 Burrard St #710, Vancouver, BC V6Z 2S3",49.280032,-123.126618
http://schema.org,SingleFamilyResidence,"7059 Cypress Street, Vancouver, BC V6P 5M2",https://static.ojohosts.ca/p/1007/R2850032_0_qqy6VF_t.jpeg,https://www.houseful.ca/vancouver-bc/7059-cypress-street-vancouver-bc-v6p-5m2/pid_2913oa9ijl/,"$1,978,000",4,4,"1,419",Single family,PostalAddress,7059 Cypress Street,Vancouver,V6P 5M2,BC,GeoCoordinates,"7059 Cypress Street, Vancouver, BC V6P 5M2",49.221305,-123.149965
http://schema.org,SingleFamilyResidence,"198 Ontario Pl #11, Vancouver, BC V5W 1S2",https://static.ojohosts.ca/p/1007/R2850007_0_EEmAMR_t.jpeg,https://www.houseful.ca/vancouver-bc/198-ontario-pl-11-vancouver-bc-v5w-1s2/pid_m5hjz127m7/,"$719,000",1,1,517,Single family,PostalAddress,198 Ontario Pl #11,Vancouver,V5W 1S2,BC,GeoCoordinates,"198 Ontario Pl #11, Vancouver, BC V5W 1S2",49.232407,-123.101858
http://schema.org,SingleFamilyResidence,"8570 Rivergrass Dr #508, Vancouver, BC V5S 0H4",https://static.ojohosts.ca/p/1007/R2849998_0_v33UIa_t.jpeg,https://www.houseful.ca/vancouver-bc/8570-rivergrass-dr-508-vancouver-bc-v5s-0h4/pid_7aag8l6u32/,"$899,900",2,2,877,Single family,PostalAddress,8570 Rivergrass Dr #508,Vancouver,V5S 0H4,BC,GeoCoordinates,"8570 Rivergrass Dr #508, Vancouver, BC V5S 0H4",49.205352,-123.028056
http://schema.org,SingleFamilyResidence,"1180 Broughton St #1103, Vancouver, BC V6G 2B1",https://static.ojohosts.ca/p/1007/R2850020_0_76YQIv_t.jpeg,https://www.houseful.ca/vancouver-bc/1180-broughton-st-1103-vancouver-bc-v6g-2b1/pid_2tya79weis/,"$869,900",1,1,560,Single family,PostalAddress,1180 Broughton St #1103,Vancouver,V6G 2B1,BC,GeoCoordinates,"1180 Broughton St #1103, Vancouver, BC V6G 2B1",49.283704,-123.135937
http://schema.org,SingleFamilyResidence,"2250 Wesbrook Mall #201, Vancouver, BC V6T 0A6",https://static.ojohosts.ca/p/1007/R2850017_0_JjujNE_t.jpeg,https://www.houseful.ca/vancouver-bc/2250-wesbrook-mall-201-vancouver-bc-v6t-0a6/pid_atdd9or1jl/,"$1,198,000",2,2,"1,066",Single family,PostalAddress,2250 Wesbrook Mall #201,Vancouver,V6T 0A6,BC,GeoCoordinates,"2250 Wesbrook Mall #201, Vancouver, BC V6T 0A6",49.264246,-123.242896
http://schema.org,SingleFamilyResidence,"8056 Haig Street, Vancouver, BC V6P 4R9",https://static.ojohosts.ca/p/1007/R2850000_0_qMjJYv_t.jpeg,https://www.houseful.ca/vancouver-bc/8056-haig-street-vancouver-bc-v6p-4r9/pid_gmkjbjyje7/,"$1,849,000",3,4,"1,333",Single family,PostalAddress,8056 Haig Street,Vancouver,V6P 4R9,BC,GeoCoordinates,"8056 Haig Street, Vancouver, BC V6P 4R9",49.212581,-123.136689
http://schema.org,SingleFamilyResidence,"1605 East 21st Avenue, Vancouver, BC V5N 2N4",https://static.ojohosts.ca/p/1007/R2850045_0_zVumVA_t.jpeg,https://www.houseful.ca/vancouver-bc/1605-east-21st-avenue-vancouver-bc-v5n-2n4/pid_iig6sn4j8l/,"$3,199,000",3,1,"2,254",Single family,PostalAddress,1605 East 21st Avenue,Vancouver,V5N 2N4,BC,GeoCoordinates,"1605 East 21st Avenue, Vancouver, BC V5N 2N4",49.251821,-123.071848
http://schema.org,SingleFamilyResidence,"1678 Pullman Porter St #101, Vancouver, BC V6A 0H4",https://static.ojohosts.ca/p/1007/R2850022_0_fJJQEA_p.jpeg,https://www.houseful.ca/vancouver-bc/1678-pullman-porter-st-101-vancouver-bc-v6a-0h4/pid_m6y0habfdt/,"$3,198,000",3,3,"1,679",Single family,PostalAddress,1678 Pullman Porter St #101,Vancouver,V6A 0H4,BC,GeoCoordinates,"1678 Pullman Porter St #101, Vancouver, BC V6A 0H4",49.271139,-123.103608
http://schema.org,SingleFamilyResidence,"622 West 20th Avenue, Vancouver, BC V5Z 1Y1",https://static.ojohosts.ca/p/1006/R2850046_0_ARM723_p.jpeg,https://www.houseful.ca/vancouver-bc/622-west-20th-avenue-vancouver-bc-v5z-1y1/pid_1hr0p0llsx/,"$4,289,000",6,7,"3,481",Single family,PostalAddress,622 West 20th Avenue,Vancouver,V5Z 1Y1,BC,GeoCoordinates,"622 West 20th Avenue, Vancouver, BC V5Z 1Y1",49.253104,-123.118815
http://schema.org,SingleFamilyResidence,"5608 Berton Ave #405, Vancouver, BC V6S 0M6",https://static.ojohosts.ca/p/1007/R2849975_0_jaA7MQ_t.jpeg,https://www.houseful.ca/vancouver-bc/5608-berton-ave-405-vancouver-bc-v6s-0m6/pid_2i8r2fgt6k/,"$1,333,000",2,2,849,Single family,PostalAddress,5608 Berton Ave #405,Vancouver,V6S 0M6,BC,GeoCoordinates,"5608 Berton Ave #405, Vancouver, BC V6S 0M6",49.25608,-123.231603
http://schema.org,SingleFamilyResidence,"210 E 5th Ave #405, Vancouver, BC V5T 0K1",https://static.ojohosts.ca/p/1007/R2849947_0_YiaFYQ_t.jpeg,https://www.houseful.ca/vancouver-bc/210-e-5th-ave-405-vancouver-bc-v5t-0k1/pid_5oa6k0e8gm/,"$1,239,000",2,2,887,Single family,PostalAddress,210 E 5th Ave #405,Vancouver,V5T 0K1,BC,GeoCoordinates,"210 E 5th Ave #405, Vancouver, BC V5T 0K1",49.266313,-123.100366
http://schema.org,SingleFamilyResidence,"8370 Gillnet Place, Vancouver, BC V6P 6P6",https://static.ojohosts.ca/p/1007/R2849980_0_6763bA_t.jpeg,https://www.houseful.ca/vancouver-bc/8370-gillnet-place-vancouver-bc-v6p-6p6/pid_i6sns0pc96/,"$2,788,000",3,3,"2,536",Single family,PostalAddress,8370 Gillnet Place,Vancouver,V6P 6P6,BC,GeoCoordinates,"8370 Gillnet Place, Vancouver, BC V6P 6P6",49.209824,-123.152248
http://schema.org,SingleFamilyResidence,"3631 West 26th Avenue, Vancouver, BC V6S 1P2",https://static.ojohosts.ca/p/1007/R2849987_0_Rrr66R_p.jpeg,https://www.houseful.ca/vancouver-bc/3631-west-26th-avenue-vancouver-bc-v6s-1p2/pid_ciww2bs70z/,"$3,580,000",5,3,"2,855",Single family,PostalAddress,3631 West 26th Avenue,Vancouver,V6S 1P2,BC,GeoCoordinates,"3631 West 26th Avenue, Vancouver, BC V6S 1P2",49.24928,-123.185961
http://schema.org,SingleFamilyResidence,"867 Hamilton St #1206, Vancouver, BC V6B 6B7",https://static.ojohosts.ca/p/1007/R2849995_0_b6vqQz_t.jpeg,https://www.houseful.ca/vancouver-bc/867-hamilton-st-1206-vancouver-bc-v6b-6b7/pid_7a6wnbu6l0/,"$965,000",2,2,"1,045",Single family,PostalAddress,867 Hamilton St #1206,Vancouver,V6B 6B7,BC,GeoCoordinates,"867 Hamilton St #1206, Vancouver, BC V6B 6B7",49.278318,-123.117157
http://schema.org,SingleFamilyResidence,"5987 Walter Gage Road, Vancouver, BC V6T 0A9",https://static.ojohosts.ca/p/1007/R2849956_0_ReFBFz_t.jpeg,https://www.houseful.ca/vancouver-bc/5987-walter-gage-road-vancouver-bc-v6t-0a9/pid_9vz3t7loyt/,"$929,000",1,2,825,Single family,PostalAddress,5987 Walter Gage Road,Vancouver,V6T 0A9,BC,GeoCoordinates,"5987 Walter Gage Road, Vancouver, BC V6T 0A9",0.0,0.0
http://schema.org,SingleFamilyResidence,"762 East 14th Avenue, Vancouver, BC V5T 2N4",https://static.ojohosts.ca/p/1007/R2849982_0_buIQQI_t.jpeg,https://www.houseful.ca/vancouver-bc/762-east-14th-avenue-vancouver-bc-v5t-2n4/pid_940w3isbpt/,"$1,498,000",4,3,"1,387",Single family,PostalAddress,762 East 14th Avenue,Vancouver,V5T 2N4,BC,GeoCoordinates,"762 East 14th Avenue, Vancouver, BC V5T 2N4",49.25775,-123.087765
http://schema.org,SingleFamilyResidence,"2851 Heather St #309, Vancouver, BC V5Z 0A2",https://static.ojohosts.ca/p/1007/R2849873_0_mfjvJA_t.jpeg,https://www.houseful.ca/vancouver-bc/2851-heather-st-309-vancouver-bc-v5z-0a2/pid_rsztzo0h8s/,"$781,000",1,1,730,Single family,PostalAddress,2851 Heather St #309,Vancouver,V5Z 0A2,BC,GeoCoordinates,"2851 Heather St #309, Vancouver, BC V5Z 0A2",49.259811,-123.120428
http://schema.org,SingleFamilyResidence,"2016 West 48th Avenue, Vancouver, BC V6M 2P3",https://ojohomes-static.prod.ojocore.ca/508e0359/images/nophoto_latest.jpg,https://www.houseful.ca/vancouver-bc/2016-west-48th-avenue-vancouver-bc-v6m-2p3/pid_l08r1n2zky/,"$3,800,000",3,1,"1,314",Single family,PostalAddress,2016 West 48th Avenue,Vancouver,V6M 2P3,BC,GeoCoordinates,"2016 West 48th Avenue, Vancouver, BC V6M 2P3",49.22785,-123.152774
http://schema.org,SingleFamilyResidence,"1266 W 13th Ave #110, Vancouver, BC V6H 1A5",https://ojohomes-static.prod.ojocore.ca/508e0359/images/nophoto_latest.jpg,https://www.houseful.ca/vancouver-bc/1266-w-13th-ave-110-vancouver-bc-v6h-1a5/pid_z3uagtant0/,"$758,000",1,1,767,Single family,PostalAddress,1266 W 13th Ave #110,Vancouver,V6H 1A5,BC,GeoCoordinates,"1266 W 13th Ave #110, Vancouver, BC V6H 1A5",49.259466,-123.132916
http://schema.org,SingleFamilyResidence,"2616 Napier St #2, Vancouver, BC V5K 2W6",https://ojohomes-static.prod.ojocore.ca/508e0359/images/nophoto_latest.jpg,https://www.houseful.ca/vancouver-bc/2616-napier-st-2-vancouver-bc-v5k-2w6/pid_i7aaubslds/,"$1,649,000",3,3,"1,505",Single family,PostalAddress,2616 Napier St #2,Vancouver,V5K 2W6,BC,GeoCoordinates,"2616 Napier St #2, Vancouver, BC V5K 2W6",49.274762,-123.051531
http://schema.org,SingleFamilyResidence,"2616 Napier St #1, Vancouver, BC V5K 2W6",https://ojohomes-static.prod.ojocore.ca/508e0359/images/nophoto_latest.jpg,https://www.houseful.ca/vancouver-bc/2616-napier-st-1-vancouver-bc-v5k-2w6/pid_usf12pz6gt/,"$1,499,000",3,3,"1,234",Single family,PostalAddress,2616 Napier St #1,Vancouver,V5K 2W6,BC,GeoCoordinates,"2616 Napier St #1, Vancouver, BC V5K 2W6",49.274762,-123.051531
http://schema.org,SingleFamilyResidence,"1649 West 29th Avenue, Vancouver, BC V6J 2Z3",https://ojohomes-static.prod.ojocore.ca/508e0359/images/nophoto_latest.jpg,https://www.houseful.ca/vancouver-bc/1649-west-29th-avenue-vancouver-bc-v6j-2z3/pid_yvgj1loqs6/,"$7,380,000",6,5,"4,185",Single family,PostalAddress,1649 West 29th Avenue,Vancouver,V6J 2Z3,BC,GeoCoordinates,"1649 West 29th Avenue, Vancouver, BC V6J 2Z3",49.245744,-123.142606
http://schema.org,SingleFamilyResidence,"1708 Columbia St #1604, Vancouver, BC V5Y 0H7",https://static.ojohosts.ca/p/1007/R2849859_0_VfJMBz_p.jpeg,https://www.houseful.ca/vancouver-bc/1708-columbia-st-1604-vancouver-bc-v5y-0h7/pid_we4qz0xako/,"$795,000",1,1,569,Single family,PostalAddress,1708 Columbia St #1604,Vancouver,V5Y 0H7,BC,GeoCoordinates,"1708 Columbia St #1604, Vancouver, BC V5Y 0H7",49.270094,-123.109222
http://schema.org,SingleFamilyResidence,"3538 Sawmill Cres #603, Vancouver, BC V5S 0J8",https://static.ojohosts.ca/p/1007/R2849919_0_FQjRvb_t.jpeg,https://www.houseful.ca/vancouver-bc/3538-sawmill-cres-603-vancouver-bc-v5s-0j8/pid_c4wipuzs43/,"$778,800",2,1,762,Single family,PostalAddress,3538 Sawmill Cres #603,Vancouver,V5S 0J8,BC,GeoCoordinates,"3538 Sawmill Cres #603, Vancouver, BC V5S 0J8",49.205554,-123.029834
http://schema.org,SingleFamilyResidence,"1308 Hornby St #1107, Vancouver, BC V6Z 0C5",https://static.ojohosts.ca/p/1007/R2849936_0_zbVFFn_t.jpeg,https://www.houseful.ca/vancouver-bc/1308-hornby-st-1107-vancouver-bc-v6z-0c5/pid_58c10huuw5/,"$849,000",2,1,772,Single family,PostalAddress,1308 Hornby St #1107,Vancouver,V6Z 0C5,BC,GeoCoordinates,"1308 Hornby St #1107, Vancouver, BC V6Z 0C5",49.276889,-123.129645
http://schema.org,SingleFamilyResidence,"5735 Hampton Pl #323, Vancouver, BC V6T 2G8",https://static.ojohosts.ca/p/1007/R2849888_0_Y6qMnB_t.jpeg,https://www.houseful.ca/vancouver-bc/5735-hampton-pl-323-vancouver-bc-v6t-2g8/pid_hdrob84wuy/,"$858,000",2,2,943,Single family,PostalAddress,5735 Hampton Pl #323,Vancouver,V6T 2G8,BC,GeoCoordinates,"5735 Hampton Pl #323, Vancouver, BC V6T 2G8",49.258599,-123.235008
http://schema.org,SingleFamilyResidence,"6950 Tyne Street, Vancouver, BC V5S 3M6",https://static.ojohosts.ca/p/1007/R2849871_0_Fz7UU7_t.jpeg,https://www.houseful.ca/vancouver-bc/6950-tyne-street-vancouver-bc-v5s-3m6/pid_yp1jrpw3yn/,"$1,398,000",3,3,"2,017",Single family,PostalAddress,6950 Tyne Street,Vancouver,V5S 3M6,BC,GeoCoordinates,"6950 Tyne Street, Vancouver, BC V5S 3M6",49.220582,-123.031994
http://schema.org,SingleFamilyResidence,"755 East 21st Avenue, Vancouver, BC V5V 1R9",https://static.ojohosts.ca/p/1007/R2849865_0_NJeRUA_t.jpeg,https://www.houseful.ca/vancouver-bc/755-east-21st-avenue-vancouver-bc-v5v-1r9/pid_g1pxafwp4a/,"$1,749,999",3,4,"1,511",Single family,PostalAddress,755 East 21st Avenue,Vancouver,V5V 1R9,BC,GeoCoordinates,"755 East 21st Avenue, Vancouver, BC V5V 1R9",49.252129,-123.088624
http://schema.org,SingleFamilyResidence,"1552 East 60th Avenue, Vancouver, BC V5P 2H3",https://static.ojohosts.ca/p/1007/R2849897_0_nQn2N2_t.jpeg,https://www.houseful.ca/vancouver-bc/1552-east-60th-avenue-vancouver-bc-v5p-2h3/pid_01xj9fxpeu/,"$1,849,000",4,4,"1,806",Single family,PostalAddress,1552 East 60th Avenue,Vancouver,V5P 2H3,BC,GeoCoordinates,"1552 East 60th Avenue, Vancouver, BC V5P 2H3",49.215246,-123.074832
http://schema.org,SingleFamilyResidence,"121 East 42nd Avenue, Vancouver, BC V5W 1S5",https://static.ojohosts.ca/p/1007/R2849906_0_yv22aZ_t.jpeg,https://www.houseful.ca/vancouver-bc/121-east-42nd-avenue-vancouver-bc-v5w-1s5/pid_0m7j7w6fy7/,"$1,899,999",3,4,"1,602",Single family,PostalAddress,121 East 42nd Avenue,Vancouver,V5W 1S5,BC,GeoCoordinates,"121 East 42nd Avenue, Vancouver, BC V5W 1S5",49.231911,-123.103192
http://schema.org,SingleFamilyResidence,"3410 West 15th Avenue, Vancouver, BC V6R 2Z1",https://static.ojohosts.ca/p/1007/R2849929_0_bYBQyb_p.jpeg,https://www.houseful.ca/vancouver-bc/3410-west-15th-avenue-vancouver-bc-v6r-2z1/pid_ksggn9b1r7/,"$3,790,000",6,5,"2,836",Single family,PostalAddress,3410 West 15th Avenue,Vancouver,V6R 2Z1,BC,GeoCoordinates,"3410 West 15th Avenue, Vancouver, BC V6R 2Z1",49.258648,-123.180896
http://schema.org,SingleFamilyResidence,"3341 Point Grey Road, Vancouver, BC V6R 1A4",https://static.ojohosts.ca/p/1006/R2849966_0_EFzq7z_p.jpeg,https://www.houseful.ca/vancouver-bc/3341-point-grey-road-vancouver-bc-v6r-1a4/pid_m1014afeh0/,"$8,998,000",2,3,"1,916",Single family,PostalAddress,3341 Point Grey Road,Vancouver,V6R 1A4,BC,GeoCoordinates,"3341 Point Grey Road, Vancouver, BC V6R 1A4",49.27184,-123.178581
http://schema.org,SingleFamilyResidence,"3660 Vimy Crescent, Vancouver, BC V5M 4B7",https://static.ojohosts.ca/p/1006/R2849952_0_nEQiA2_p.jpeg,https://www.houseful.ca/vancouver-bc/3660-vimy-crescent-vancouver-bc-v5m-4b7/pid_bm7khrj9cv/,"$1,880,000",3,2,"1,956",Single family,PostalAddress,3660 Vimy Crescent,Vancouver,V5M 4B7,BC,GeoCoordinates,"3660 Vimy Crescent, Vancouver, BC V5M 4B7",49.257084,-123.025136
http://schema.org,SingleFamilyResidence,"5488 Cecil St #401, Vancouver, BC V5R 4E5",https://static.ojohosts.ca/p/1007/R2849793_0_IfRqbm_t.jpeg,https://www.houseful.ca/vancouver-bc/5488-cecil-st-401-vancouver-bc-v5r-4e5/pid_a2elyff29w/,"$688,000",1,1,633,Single family,PostalAddress,5488 Cecil St #401,Vancouver,V5R 4E5,BC,GeoCoordinates,"5488 Cecil St #401, Vancouver, BC V5R 4E5",49.234772,-123.036512
http://schema.org,SingleFamilyResidence,"962 Renfrew Street, Vancouver, BC V5K 4B8",https://static.ojohosts.ca/p/1007/R2849808_0_QvBJNJ_t.jpeg,https://www.houseful.ca/vancouver-bc/962-renfrew-street-vancouver-bc-v5k-4b8/pid_5hih1iyo5u/,"$1,578,000",3,4,"1,789",Single family,PostalAddress,962 Renfrew Street,Vancouver,V5K 4B8,BC,GeoCoordinates,"962 Renfrew Street, Vancouver, BC V5K 4B8",49.275802,-123.043673
http://schema.org,SingleFamilyResidence,"488 Kingsway #w414, Vancouver, BC V5T 3J9",https://static.ojohosts.ca/p/1007/R2849758_0_NubR7z_t.jpeg,https://www.houseful.ca/vancouver-bc/488-kingsway-w414-vancouver-bc-v5t-3j9/pid_tlsj7kdtg7/,"$579,000",1,1,577,Single family,PostalAddress,488 Kingsway #w414,Vancouver,V5T 3J9,BC,GeoCoordinates,"488 Kingsway #w414, Vancouver, BC V5T 3J9",49.257979,-123.093837
http://schema.org,SingleFamilyResidence,"1367 Alberni St #1211, Vancouver, BC V6E 4R9",https://static.ojohosts.ca/p/1007/R2849760_0_ZjARn6_t.jpeg,https://www.houseful.ca/vancouver-bc/1367-alberni-st-1211-vancouver-bc-v6e-4r9/pid_t69bna3uh7/,"$718,000",1,1,590,Single family,PostalAddress,1367 Alberni St #1211,Vancouver,V6E 4R9,BC,GeoCoordinates,"1367 Alberni St #1211, Vancouver, BC V6E 4R9",49.288526,-123.128284
http://schema.org,SingleFamilyResidence,"4655 Valley Dr #1222, Vancouver, BC V6J 5L6",https://static.ojohosts.ca/p/1007/R2849771_0_FmZbeV_t.jpeg,https://www.houseful.ca/vancouver-bc/4655-valley-dr-1222-vancouver-bc-v6j-5l6/pid_6gxdv0abs0/,"$1,188,000",2,2,"1,021",Single family,PostalAddress,4655 Valley Dr #1222,Vancouver,V6J 5L6,BC,GeoCoordinates,"4655 Valley Dr #1222, Vancouver, BC V6J 5L6",49.244374,-123.152174
http://schema.org,SingleFamilyResidence,"4582 West 14th Avenue, Vancouver, BC V6R 2Y4",https://static.ojohosts.ca/p/1007/R2849790_0_NyuNem_t.jpeg,https://www.houseful.ca/vancouver-bc/4582-west-14th-avenue-vancouver-bc-v6r-2y4/pid_i4eoer4gow/,"$7,888,000",4,6,"4,146",Single family,PostalAddress,4582 West 14th Avenue,Vancouver,V6R 2Y4,BC,GeoCoordinates,"4582 West 14th Avenue, Vancouver, BC V6R 2Y4",49.26003,-123.211652
http://schema.org,SingleFamilyResidence,"3787 W 4th Ave #110, Vancouver, BC V6R 1P4",https://static.ojohosts.ca/p/1007/R2849772_0_ezEZzf_p.jpeg,https://www.houseful.ca/vancouver-bc/3787-w-4th-ave-110-vancouver-bc-v6r-1p4/pid_8t6px0117w/,"$572,200",1,1,668,Single family,PostalAddress,3787 W 4th Ave #110,Vancouver,V6R 1P4,BC,GeoCoordinates,"3787 W 4th Ave #110, Vancouver, BC V6R 1P4",49.268916,-123.187005
http://schema.org,SingleFamilyResidence,"1408 Strathmore Mews #3505, Vancouver, BC V6Z 3A9",https://static.ojohosts.ca/p/1007/R2849821_0_nMnbyn_t.jpeg,https://www.houseful.ca/vancouver-bc/1408-strathmore-mews-3505-vancouver-bc-v6z-3a9/pid_52uqd0uliz/,"$798,000",1,1,588,Single family,PostalAddress,1408 Strathmore Mews #3505,Vancouver,V6Z 3A9,BC,GeoCoordinates,"1408 Strathmore Mews #3505, Vancouver, BC V6Z 3A9",49.27271,-123.126545
http://schema.org,SingleFamilyResidence,"128 W Cordova St #3208, Vancouver, BC V6B 0E6",https://static.ojohosts.ca/p/1007/R2849813_0_Iz7EJY_p.jpeg,https://www.houseful.ca/vancouver-bc/128-w-cordova-st-3208-vancouver-bc-v6b-0e6/pid_seq4rujlq3/,"$699,999",1,1,751,Single family,PostalAddress,128 W Cordova St #3208,Vancouver,V6B 0E6,BC,GeoCoordinates,"128 W Cordova St #3208, Vancouver, BC V6B 0E6",49.282975,-123.108084
http://schema.org,SingleFamilyResidence,"4885 Valley Dr #311, Vancouver, BC V6J 5M7",https://static.ojohosts.ca/p/1007/R2849781_0_FFnN2q_t.jpeg,https://www.houseful.ca/vancouver-bc/4885-valley-dr-311-vancouver-bc-v6j-5m7/pid_scn1xlxvbx/,"$1,486,000",3,2,"1,190",Single family,PostalAddress,4885 Valley Dr #311,Vancouver,V6J 5M7,BC,GeoCoordinates,"4885 Valley Dr #311, Vancouver, BC V6J 5M7",49.24273,-123.150254
http://schema.org,SingleFamilyResidence,"58 Th Ave #2008, Vancouver, BC V6P 1X4",https://static.ojohosts.ca/p/1007/R2849773_0_yU3NBe_t.jpeg,https://www.houseful.ca/vancouver-bc/58-th-ave-2008-vancouver-bc-v6p-1x4/pid_gbsqmxql71/,"$5,086,000",5,6,"3,783",Single family,PostalAddress,58 Th Ave #2008,Vancouver,V6P 1X4,BC,GeoCoordinates,"58 Th Ave #2008, Vancouver, BC V6P 1X4",0.0,0.0
http://schema.org,SingleFamilyResidence,"3344 Adanac St #1, Vancouver, BC V5K 2P3",https://static.ojohosts.ca/p/1006/R2849874_0_VMF77i_p.jpeg,https://www.houseful.ca/vancouver-bc/3344-adanac-st-1-vancouver-bc-v5k-2p3/pid_jpdxo62qml/,"$1,478,000",3,4,"1,391",Single family,PostalAddress,3344 Adanac St #1,Vancouver,V5K 2P3,BC,GeoCoordinates,"3344 Adanac St #1, Vancouver, BC V5K 2P3",49.277257,-123.032221
http://schema.org,SingleFamilyResidence,"8181 Chester St #1302, Vancouver, BC V5X 0J9",https://static.ojohosts.ca/p/1007/R2849639_0_eq26AY_t.jpeg,https://www.houseful.ca/vancouver-bc/8181-chester-st-1302-vancouver-bc-v5x-0j9/pid_pacfcp8fs9/,"$649,000",1,1,506,Single family,PostalAddress,8181 Chester St #1302,Vancouver,V5X 0J9,BC,GeoCoordinates,"8181 Chester St #1302, Vancouver, BC V5X 0J9",49.211386,-123.089913
http://schema.org,SingleFamilyResidence,"1009 Expo Blvd #3008, Vancouver, BC V6Z 2V9",https://static.ojohosts.ca/p/1007/R2849693_0_7bruyz_t.jpeg,https://www.houseful.ca/vancouver-bc/1009-expo-blvd-3008-vancouver-bc-v6z-2v9/pid_biiszr8wdu/,"$724,900",1,1,742,Single family,PostalAddress,1009 Expo Blvd #3008,Vancouver,V6Z 2V9,BC,GeoCoordinates,"1009 Expo Blvd #3008, Vancouver, BC V6Z 2V9",49.274948,-123.117422
http://schema.org,SingleFamilyResidence,"2689 Kingsway #910, Vancouver, BC V5R 0C3",https://static.ojohosts.ca/p/1007/R2849731_0_vf3m3F_t.jpeg,https://www.houseful.ca/vancouver-bc/2689-kingsway-910-vancouver-bc-v5r-0c3/pid_bh4bnsyuxs/,"$759,000",2,2,746,Single family,PostalAddress,2689 Kingsway #910,Vancouver,V5R 0C3,BC,GeoCoordinates,"2689 Kingsway #910, Vancouver, BC V5R 0C3",49.238696,-123.05047
http://schema.org,SingleFamilyResidence,"1211 Melville St #2103, Vancouver, BC V6E 0A7",https://static.ojohosts.ca/p/1007/R2849716_0_ubUufe_t.jpeg,https://www.houseful.ca/vancouver-bc/1211-melville-st-2103-vancouver-bc-v6e-0a7/pid_ux7wqzggos/,"$1,550,000",3,2,"1,268",Single family,PostalAddress,1211 Melville St #2103,Vancouver,V6E 0A7,BC,GeoCoordinates,"1211 Melville St #2103, Vancouver, BC V6E 0A7",49.288216,-123.124422
http://schema.org,SingleFamilyResidence,"1456 W 45th Ave #1, Vancouver, BC V6M 2H1",https://static.ojohosts.ca/p/1007/R2849719_0_QFRqVV_p.jpeg,https://www.houseful.ca/vancouver-bc/1456-w-45th-ave-1-vancouver-bc-v6m-2h1/pid_qa4spoio3q/,"$2,550,000",4,4,"1,780",Single family,PostalAddress,1456 W 45th Ave #1,Vancouver,V6M 2H1,BC,GeoCoordinates,"1456 W 45th Ave #1, Vancouver, BC V6M 2H1",49.230365,-123.13868
http://schema.org,SingleFamilyResidence,"1768 Cook St #911, Vancouver, BC V5Y 0N3",https://static.ojohosts.ca/p/1007/R2849732_0_mMMnE7_t.jpeg,https://www.houseful.ca/vancouver-bc/1768-cook-st-911-vancouver-bc-v5y-0n3/pid_jmc1ilhtbw/,"$1,788,000",2,2,970,Single family,PostalAddress,1768 Cook St #911,Vancouver,V5Y 0N3,BC,GeoCoordinates,"1768 Cook St #911, Vancouver, BC V5Y 0N3",49.269547,-123.110062
http://schema.org,SingleFamilyResidence,"250 E 6th Ave #714, Vancouver, BC V5T 0B7",https://static.ojohosts.ca/p/1007/R2849679_0_zfUvau_p.jpeg,https://www.houseful.ca/vancouver-bc/250-e-6th-ave-714-vancouver-bc-v5t-0b7/pid_hfffeilr7r/,"$949,900",2,2,779,Single family,PostalAddress,250 E 6th Ave #714,Vancouver,V5T 0B7,BC,GeoCoordinates,"250 E 6th Ave #714, Vancouver, BC V5T 0B7",49.265354,-123.099714
http://schema.org,SingleFamilyResidence,"3430 E Kent Ave S #1801, Vancouver, BC V5S 0G7",https://static.ojohosts.ca/p/1007/R2849710_0_aufajA_t.jpeg,https://www.houseful.ca/vancouver-bc/3430-e-kent-ave-s-1801-vancouver-bc-v5s-0g7/pid_shap6j9mqz/,"$1,298,000",3,2,"1,028",Single family,PostalAddress,3430 E Kent Ave S #1801,Vancouver,V5S 0G7,BC,GeoCoordinates,"3430 E Kent Ave S #1801, Vancouver, BC V5S 0G7",49.205049,-123.0332
http://schema.org,SingleFamilyResidence,"1829 Southwest Marine Drive, Vancouver, BC V6P 6B3",https://static.ojohosts.ca/p/1006/R2849810_0_UzV7Ea_p.jpeg,https://www.houseful.ca/vancouver-bc/1829-southwest-marine-drive-vancouver-bc-v6p-6b3/pid_yn67gb2ocn/,"$4,288,000",4,3,"2,418",Single family,PostalAddress,1829 Southwest Marine Drive,Vancouver,V6P 6B3,BC,GeoCoordinates,"1829 Southwest Marine Drive, Vancouver, BC V6P 6B3",49.210459,-123.149169
